strain,umap_x,umap_y
4edfa5e0,8.8531685,14.965867
39a74798,8.818747,15.300242
4691e7a5,8.942993,15.156718
55a5364b,8.753197,15.163039
6d9306a0,8.925094,15.403694
26346dd8,8.700756,15.308947
7e6be866,8.704201,14.982543
37054f11,8.776523,15.100399
4e7b0a90,8.656433,15.030502
4ea5875,8.843005,15.0104065
528c9ac8,8.538255,15.016441
167c2f45,8.549565,14.878848
3e2c4cbf,8.870097,15.2075
739ef6ea,8.955808,15.125332
fadecf,8.858014,15.007416
40ceaad1,8.675761,15.098389
5159fa16,8.969415,14.857492
61759e07,9.092325,15.149489
5f4d4a23,8.75654,15.101567
2316491a,8.825263,15.042116
3a3f5d7d,8.734942,14.957544
390d2ea7,8.981088,15.33985
65bcee8c,8.667621,14.989649
6dec7bd1,8.979944,15.242665
3c6a7f64,8.940916,15.25092
77c147f3,8.869608,15.256035
66935ee8,8.687435,15.229196
f69533a,9.050562,14.986545
9b5f599,8.964839,15.007073
2858d3f4,8.87681,14.954292
6fa12c18,8.710364,15.005326
7e7c644c,8.651018,15.221787
3d98b064,8.881383,15.100869
75148801,8.733309,15.003497
6c8f6500,8.735779,15.303519
3e78190a,8.76534,15.219768
c7925bb,8.851165,15.276515
17519cc7,8.918345,15.351623
4dee048c,8.576993,14.971902
d0beb49,8.672423,15.110821
66a3962c,8.691187,15.199217
68a350e0,8.717946,15.0711775
3e720fd8,8.8156395,15.275647
22d61f94,8.676468,14.937199
697ab66b,8.626291,15.319495
65bb3108,8.962399,15.246313
454ca6d,8.886911,15.179766
587caf8e,13.65484,18.352686
2a6d7184,13.338277,18.09053
4dd6a8fb,8.796837,14.9148
26aa67c3,8.983249,15.05973
49e220e,13.385864,18.115244
6cc10710,8.958538,15.142253
15104e4c,13.955478,18.351639
6a1bdc6f,8.766579,15.332098
377f58cb,13.957336,18.292198
1fe7a847,13.982997,18.502426
76cc82cc,13.986481,18.496939
4c3c5ca5,14.186536,18.24738
24e44985,14.035965,18.626406
1bdec12e,14.103752,18.430742
3bf10,14.377801,18.534056
dfdc77,14.107417,18.58452
36535d5d,14.277713,18.611485
67035906,14.012652,18.575413
9f08edd,14.068838,18.256256
5c3e0a9f,14.0141945,18.226143
560ac1e,14.117561,18.440147
2f33e978,14.2524805,18.333664
257d20ca,13.891105,18.50485
5fdbc96c,13.943282,18.403713
7bf02fc0,14.164947,18.564716
77303426,13.992244,18.478329
31473772,14.031367,18.35489
68b1c070,14.036251,18.576456
22daa55,13.948864,18.644083
cb9bfb7,14.175472,18.393223
7f1b1d0c,14.071374,18.391613
45f73a6a,14.134381,18.248787
7b2924a3,14.201452,18.407015
53b7c5f7,14.292648,18.291279
5ecffa5e,13.920749,18.513153
217aa609,14.095005,18.620054
1b2c2879,14.248748,18.52114
26f5ed0d,14.14236,18.667522
53485a72,13.854775,18.411314
2362bb4,14.018712,18.413204
686afc29,13.990771,18.218824
4bb171a8,14.312987,18.464905
136e3fd4,13.960665,18.32226
2faf48c7,14.258411,18.581203
788742bf,13.9994,18.369404
41fd9540,14.326404,18.55004
7aa5fc30,14.350817,18.355524
30f9261b,14.343949,18.37078
e83bfa9,14.356204,18.40049
2b2495d7,13.955719,18.263027
5356420,14.174568,18.625788
1c972949,14.166044,18.330034
486959a2,14.303777,18.501081
3ede9d25,8.58927,14.993367
1e91e23,14.169318,18.486837
679d34d0,8.920328,15.197327
3b81128c,14.17995,18.103952
189ffe9,14.181331,18.392147
70b442b2,13.419111,16.857267
54fcf1b8,14.109483,18.34488
2eb504cc,13.44494,16.761467
4013a6bd,13.483731,18.179047
11682591,13.942335,18.328472
29381941,13.957796,18.593803
64b31ca9,8.781756,15.247982
422dcf84,13.85871,18.301947
31f8c039,8.94428,15.066792
6eefe187,13.398892,16.806505
3be9dff7,14.213823,18.534153
6f7cd882,14.359018,18.217728
151bfae2,14.225822,18.507421
5a0b8c8,14.11568,18.368622
29ae0ad6,14.158715,18.415121
fde8888,14.1425295,18.408035
631011,14.162562,18.258295
e0b873d,14.353801,18.3959
61ffc3ab,14.263117,18.228128
39ece8b1,14.367489,18.233912
7dbaf24f,14.106205,18.538889
4de98308,14.054219,18.7612
2994716,14.186632,18.501814
7c11cccd,10.163818,15.829108
ea7492f,14.088322,18.284176
11f59389,14.336911,18.365543
5cb82a62,14.083922,18.340122
32da7a46,14.244422,18.252916
83e7524,14.123564,18.152374
369a8364,14.237247,18.452961
4ba2e587,14.10626,18.39889
48a92b04,14.1765375,18.201542
6e535bf6,14.063983,18.451626
1a6b200,14.215458,18.621338
7ff6c377,14.29079,18.57746
5e41f181,13.88997,18.66498
65c9bc8a,14.192872,18.461483
4bfbbf0c,14.2598915,18.535437
10236acd,14.411076,18.291454
15dfb28a,14.177562,18.670328
35d03d0d,13.51614,16.978
75192c45,13.429494,16.81231
3506bbf9,14.241864,18.642302
7620ad8d,14.159272,18.397768
13ddb1e5,13.388707,16.845884
aea67c6,13.368481,16.875242
d46ade9,13.291414,16.79494
7bd3ba2,13.433374,17.48128
344c6299,13.456911,17.476753
350cfda8,13.377882,17.232534
710ac0cf,13.391252,16.826292
413d0a18,13.341446,16.727581
65332609,13.362892,16.76782
63527bbf,13.442271,16.87824
4183af6b,9.102407,14.953732
d488a0a,13.421157,18.17446
72745961,8.89286,15.110446
7cceb529,10.167813,15.762883
76e57551,9.077006,14.904207
6e807565,8.971134,14.96863
2a9c3c62,8.6978855,14.9232435
a955ff0,8.64176,15.279973
4923eb7,8.979716,14.919278
7aeb3eab,8.708399,15.091696
1ae40494,8.871643,15.138919
35b94028,8.631564,15.009129
5d7989ae,8.562763,14.972428
384bbd0c,8.908674,15.259368
7440e731,9.006244,15.022119
564bd197,8.973122,14.898931
349869dd,8.6305685,15.202167
3cfd5f17,9.001834,14.908116
61b8b064,8.948524,15.165327
4feb543b,8.780157,15.195406
128fee7,8.832254,15.171368
5ba31b0e,8.8796215,15.236054
361081fc,8.9550905,15.072378
2667b847,8.864712,15.028202
7f1e1b05,8.447201,15.065319
3fb25521,13.1308,18.023027
d8cc806,8.531923,14.770016
77de378e,8.879696,15.242126
40c950ba,13.300938,18.105118
7d0c7680,8.603545,15.3272
2b91fef1,13.2036,18.123707
6378a91d,8.532603,14.869975
3b34d029,13.268604,18.070198
e29a3d4,13.384193,16.800722
1b61921b,13.166661,18.052008
1593c6f2,13.185391,18.044596
3f4bc4cb,13.196762,18.028784
e3947f7,13.121795,17.981901
58c06022,13.379684,16.86963
4bf99785,11.972495,13.832268
7b60100b,11.717527,16.496347
2b78c5e6,11.856955,16.545118
57d6278,11.721208,16.516478
2b386842,11.688083,16.502136
68b9e7fa,11.795013,16.554655
18debc80,11.853488,16.578945
18cba79,11.696724,16.557259
5629a210,11.843173,16.53534
7fb9dbde,11.772375,16.454874
6cbcad4,11.764759,16.49591
2230da99,13.689921,18.100584
5a71d401,13.534085,17.914371
6d0415ce,10.991091,16.135643
6f235135,10.87113,19.04625
170193e8,10.97899,19.150908
4a28d12c,10.785102,19.024998
6d9f3b1f,10.934264,19.114132
bc48ff6,10.943247,18.999315
15ba6d4f,12.5229435,7.8495812
2acfd2d3,12.143796,20.422068
4879e056,-27.78953,12.835158
21e928af,-27.563927,12.8272
75c13bce,-27.589779,12.863831
7c0cbe93,-27.603397,12.847855
7ccdb620,6.017015,10.093751
58c97e92,-27.74749,12.873139
63de98d5,-27.479197,12.946934
6095d433,-29.70594,12.333507
64e0d348,-29.048986,12.948782
7c2b08a4,-29.407812,13.598127
56e34753,-29.567106,13.238223
26c083ab,-29.586143,12.327376
5878c483,-29.223745,12.168697
540fd2d3,-29.019464,12.280016
6f11f9f9,-29.322477,12.170183
3f9e32e7,-29.530611,12.170326
33b7d532,-29.554049,12.184841
41302ea2,-29.6489,12.628293
447b20fb,-29.03544,12.258241
5a6579ea,-29.416597,12.726856
4458a71a,-29.692852,12.037609
607d7e13,-29.092361,11.938335
2e84896d,-29.548496,11.951066
19fa7f62,-29.733473,12.298299
4b58d4ad,-29.331127,12.125761
57924c9c,-29.786428,12.616255
25df668e,-29.519058,13.225185
33fc2fdd,-29.680391,12.40306
599b08de,-29.175026,12.147876
5d1f43b2,-29.529558,12.485305
3a05a86c,-29.736855,12.601376
b4af6f3,-29.368872,11.942677
158d5a4,-29.301464,11.969791
2712c89b,-29.22027,12.394005
1d036e99,-29.589417,12.560786
135b19bb,-29.417305,12.701897
7cbaa85,-29.788305,13.440781
38ef03a5,-29.28888,12.876478
54e71fed,-29.017765,12.03768
645bf2d8,-29.243837,12.32149
16f2e49b,-29.0748,12.506416
391fa178,-29.375748,12.057934
6e7dc277,-29.546352,12.655052
6160eb1f,-29.68927,12.609884
437bf31b,-29.401602,12.769249
17f50bb3,-29.4634,12.030888
2f34ede6,-29.092365,12.1592455
3b9e1a7d,-29.589506,11.954919
724a5121,-29.568478,12.06845
3bee78f,-29.537704,12.192611
655aca66,-29.643095,12.352758
7fa5ac80,-29.640856,12.0862465
7de646fc,-29.479797,12.151911
604a4a17,-29.395409,12.373183
142d5b30,-29.399023,13.316032
37a77fc7,-29.272757,11.994412
58fed54d,-29.639479,13.186114
687c7e5c,-29.278196,11.986264
10979d4b,-29.661978,12.585879
43ff6c9d,-29.42481,12.023449
289121,-29.677511,13.708497
7a1b110d,-29.66924,12.033788
209431c6,-29.54771,12.284052
4520560e,-29.294798,11.93863
6cb7964c,-29.180721,12.122651
626734c2,-29.210125,12.026628
5e2578d9,-28.978064,12.419572
4ecf5ac9,-29.705446,12.518533
59d86996,-29.336315,13.100904
72b42e0d,-29.227356,12.054183
24aca9dd,-29.226263,12.185813
6fd55aa8,-29.180235,12.219796
6b159b9f,-29.402702,12.379843
60fe9158,-29.385273,12.649638
3b721ddb,-29.448118,12.177637
7fc0021d,-29.806911,12.1892805
a1e8deb,-29.410576,11.947624
65c2a726,-29.048922,12.460573
601c3ae8,-28.883314,12.257495
1c80ecf,-29.322138,11.92882
4804b1b4,-29.638762,11.910233
6b9c7b04,-29.105139,11.89938
258bd288,-29.041761,12.321855
6a0a875a,-29.686037,12.332153
213af704,-29.396019,13.27178
4cdd8595,-29.426916,12.438966
128effac,-29.076834,11.982903
2a8a7b2e,-29.0632,12.125934
728ee4c4,-29.099623,12.642462
6c6c3516,-29.146008,12.231761
14e2e3d8,-29.374186,11.973114
638f468c,-29.303148,12.158834
5863f48d,-29.046743,12.374058
7f88f997,-29.215506,12.221313
d46ff3c,-29.070084,12.277369
1fbc9048,-29.337612,12.914607
4fd90cb7,-29.526981,13.11791
1d798ce0,-28.936428,12.206048
22b05203,-29.318638,12.19038
2ed9c5c4,-28.94561,12.259674
61b21154,-29.100822,12.031853
7384d74e,-29.200169,11.856393
760939ff,-29.150042,12.921153
47214226,-29.227669,11.979048
572bc196,-29.187496,12.157925
85f6598,-29.68639,13.061572
30749593,-28.90727,12.336268
1d75b0de,-29.074596,12.166032
39d1325e,-29.291903,11.83258
70a8b959,-29.197361,12.374733
1b159a1e,-28.295126,12.867683
375657b2,-29.677351,12.804616
60470a70,-29.470331,12.142868
5edf7c28,-29.421825,12.185174
6587aa57,-29.060093,11.934467
5cdb74a,-29.321545,11.848471
2e90a0a2,-28.947475,12.028534
783a8d21,-29.567513,13.037375
1882d112,-29.416313,12.558193
4a3b44c0,-29.16926,12.2642145
6220a42d,-28.977135,12.11329
68344ac3,-29.529318,13.443157
4dd32372,-29.11139,11.881631
664b585e,-28.99886,12.065082
5790c47d,-28.963923,12.049485
6e34315e,-29.451136,12.845984
65a84a4a,-29.235262,12.777469
32b89556,-29.149553,12.265904
7f99a3d4,-29.050285,12.154657
24178261,-29.197966,11.84236
3c15108d,-28.867182,12.175635
62ffdfe1,-28.980913,12.304813
50f47fc7,-29.18637,12.476851
4c2000e,-29.755453,12.95528
5934f929,-29.177114,12.300759
3beb8a,-29.627386,12.958669
6e96e99e,-29.206476,12.289262
3c82f1d4,-28.957668,12.174758
5ac670fc,-28.946154,12.334462
1fbf85cf,-28.84773,12.435337
15d55207,-28.744879,12.090121
3cdbf26b,-29.699133,13.07305
6ef7426f,-29.339474,12.157296
388af198,-29.103598,12.062559
2c444c78,-29.153095,12.311906
39895567,-28.79381,12.065719
51d14a49,-29.393564,12.626413
4368be08,-29.054708,12.730425
13968452,-29.069117,12.427964
4f352653,-29.262125,13.116609
35a635a5,-29.638357,13.324641
36f3840e,-29.467976,12.479335
6eb605cc,-28.997551,12.343675
2261a98b,-29.356455,11.987542
7d97521a,-28.921478,12.443925
71e79587,-28.898634,12.113969
29a97666,-28.867834,12.2603855
607f865c,-28.903803,12.12099
5f65347,-29.374268,11.954443
265682da,-28.990686,12.671445
65fff4e8,-28.71265,12.255916
1ed544a7,-28.892023,12.457336
6b1f2182,-29.137007,12.376835
8899db5,-28.947313,11.829425
4c1def57,-29.158415,12.550607
f57ae55,-28.891214,12.614348
4332c43e,-28.850706,12.178227
2dd2a889,-28.767334,12.192935
65cd4750,-29.438305,12.729115
49caaca7,-29.03535,12.552265
55cad06c,-28.963123,12.382612
4227db2d,-29.367756,12.054118
1f1ba1c5,-28.939716,12.4835825
4ed7559a,-29.083109,12.252483
669cf6b5,-29.098167,12.194446
301f67bd,-29.310537,12.242895
5a7d80df,-28.855963,12.474794
28cdf492,-28.857656,12.224721
201e1137,-28.771687,12.272155
d6b5ca9,-28.848244,12.458767
507c2e2a,-28.804758,12.336641
418b984f,-10.927333,10.524104
759f0b2f,-29.023434,12.304288
5ba0e89f,-28.79898,12.466315
429214fd,-10.927258,10.54816
3da2d4f6,-29.199377,12.043475
47f9ac0b,-28.89361,12.779061
4b0aaaf1,-9.893062,10.59291
23218cba,-29.569426,12.29155
d5b8bb6,-29.824896,12.755683
d0617c3,-10.805848,10.675465
26a976fc,-29.704586,13.007245
79e37584,-10.795942,10.597882
4e8fa7d4,-29.292692,12.915088
1de30f1d,-11.094044,10.439889
7e690a9,-28.738512,12.477295
3d4321ea,-10.999849,10.52505
6aff9da5,-29.157091,12.405359
68268cb,-10.969146,10.648185
45ca0795,-28.786026,12.34842
39ffa257,-10.973977,10.501004
2ac2991b,-29.181473,12.538392
6a869b8a,-11.004781,10.538189
5c95123f,-29.018568,12.445693
5b328d87,-10.916855,10.570819
56217d77,-28.700748,12.074238
1ec4dddb,-10.95231,10.576031
2906ea1c,-29.562187,12.752305
53822250,-10.60291,10.620559
787d5936,-10.583376,10.612843
3a646575,-10.667337,10.660969
733211a5,-28.816765,12.053477
4d574a2c,-10.85208,10.720715
25533e0,-10.831273,10.627222
6e6fac5d,-29.668608,12.511311
47157bfc,-29.621267,13.102368
5bfe1c86,-27.595182,12.841437
329bfe5e,-28.80138,12.383377
177d3c6a,-10.937395,10.559463
20fd8d68,-29.665733,12.154378
1a869159,-10.865269,10.638735
4a0060fb,-27.486425,12.764268
65bab0b8,-27.732136,12.82037
26c8bb5e,-10.773128,10.494721
dce5e6d,-29.22987,12.611853
11bdcd1a,-29.71124,13.101746
1411535d,-29.553886,13.401122
31cd67b7,-29.552816,13.4830265
a9a95bd,-28.926722,12.775018
27daf6ae,-11.06009,10.776708
47aa4d9c,-28.824608,12.358241
490acf24,-10.974832,10.512891
36c666dd,-29.685108,12.988813
53c25809,-29.556723,13.040795
1a3158c,-29.577671,12.513975
4de682b9,-29.384075,13.062349
238e8d34,-29.765461,12.529307
3abfbf12,-29.018608,12.571614
397fa2f7,-29.4351,12.959162
58cd3302,-29.798372,13.277325
613dee78,-29.688011,13.358701
54dc726b,-29.58832,13.0178175
49c0b7df,-28.846777,12.545065
453903b6,-29.632206,13.49526
f8214c5,-29.411343,13.180007
37587845,-29.376488,12.837431
142fd532,-29.596825,12.852132
7cf38a4f,-29.723595,13.084478
263dbead,-29.145823,13.349533
2a25e862,-28.939392,12.38046
48571296,-29.1792,12.728651
2cdd864e,-28.985315,12.514354
4fff0698,-29.272264,12.62793
2536abb4,-28.964973,12.68204
1818f535,-29.10306,11.989044
52315820,-29.085041,12.683315
527ec1cd,-28.756575,12.444713
6af5a3ae,-29.419739,12.269145
46f43443,-29.119324,12.565236
1390f01a,-28.905909,12.4652195
3ad812cc,-29.148846,12.682617
39017121,-28.959396,12.677818
5beb751f,-29.244026,12.733581
35c1046c,-28.76412,12.039822
4fd28c50,-28.758432,12.361067
d227756,-28.804487,12.597728
3fe04189,-29.203459,12.754637
4b83d784,-28.806574,12.514843
5443d806,-29.31341,12.56758
74031251,-29.000645,12.656469
7edea762,-29.518364,12.396269
332af95e,-29.041775,12.151391
661b3d9f,-29.201082,12.455735
3237e003,-29.190605,12.7584305
617c5905,-28.8126,12.531333
45d7815b,-28.832827,12.540195
202de61f,-29.471415,12.610328
20c2bdf8,-29.512808,12.030684
75f9a05c,-29.534107,12.703433
23823859,-29.208359,12.453593
4e4899f8,-28.675795,12.249477
15c70e88,-29.051579,12.588599
66ac4b36,-29.137539,12.952081
54c5adfd,-28.905128,12.30313
35ee5fbf,-29.031992,12.365346
5c01a277,-29.128498,12.52763
498993b1,-29.048494,11.8898735
7fd52098,-29.048788,12.186912
d6a32aa,-29.15309,13.184651
14633593,-29.40296,13.194662
6d55d471,-29.319551,12.739808
7f260015,-29.447561,12.397184
2542b4b,-29.521685,12.502421
554bee92,-29.254333,12.649939
2c5401f7,-29.175756,12.683844
2797a3a3,-29.101866,12.657007
dddc054,-29.534367,12.357428
5b0ccf47,-29.58298,12.583705
420f6950,-29.130047,12.740341
66b3d02c,-28.986807,12.661603
258de087,-29.496418,12.611827
67dbf24,-29.242807,12.535437
14c2e794,-28.806726,12.437122
403eb4e2,-29.267084,12.475479
776a4061,-29.594995,12.432438
1857e0b4,-29.625689,12.286558
5644c9e4,-29.332253,12.498804
3df6f097,-29.414139,12.537287
64e577b0,-29.593756,12.425839
602aaaf4,-28.941153,12.326269
4a5e5bef,-29.151852,12.10806
166bac63,-29.20485,12.525577
7e997fca,-29.36378,12.456707
8f2ec9c,-29.257069,11.828546
1b7ffba0,-29.486292,12.505937
1617bb58,-29.647879,12.1275215
614c44da,-29.628107,12.111846
7daa6d5b,-29.33724,12.45637
65fd6786,-28.977217,12.597395
5b81e0cf,-29.436626,13.110601
69ba4764,-29.154755,11.717428
377389d,-29.691338,12.147439
4de69b30,-28.83662,12.072867
38ceee8f,-29.27961,12.62074
30128192,-29.41644,12.676767
7e15e090,-29.730314,12.258702
2a81abf0,-29.316992,12.5107355
5f65b2cf,-29.501541,12.082514
21d74b,-29.47945,12.553399
7eb9ad64,-29.40852,12.367824
29dce521,-29.708263,12.183236
6b0d91f0,-29.597836,12.544899
57fc78b0,-29.436853,12.742097
6ebc43ba,-29.656996,12.316653
67d49b12,-29.694149,12.252439
3d8e11f2,-29.56776,12.053538
6d08cb7c,-29.5525,12.004478
44a8e17d,-29.73682,12.283669
6bd648ca,-29.467958,12.26995
1c03ec33,-29.395527,12.395019
761e61e3,-28.633036,12.81161
1f9093e,-29.340143,11.849843
2eef6c95,-28.91368,11.778523
20cfcd60,-29.468866,12.307849
6141d71d,-29.566566,12.436638
1bd15e7e,-29.428003,12.364426
53ee87f1,-29.275276,12.10498
40ddfa16,-29.524012,11.827747
4bc9a663,-29.414785,12.547735
24ab34d3,-29.477013,12.222552
6ef15057,-29.115036,11.970497
15615cba,-29.532879,12.035477
3cf72827,-29.34124,11.860212
67bc75fb,-28.86216,12.388133
3870f9fe,-29.868444,12.239012
79c64a8c,-29.181515,11.907449
1d263d69,-29.702526,12.135228
5445babb,-29.804024,12.421011
3cb8a60e,-29.676638,11.864473
3baa2c8e,-28.943735,11.665588
7a1080e,-29.483652,11.855094
3c6553bf,-29.691898,12.43194
4c552871,-29.590845,12.068403
7186418a,-29.17954,11.940614
6bd70c7a,-29.263403,12.03095
63cb7914,-29.17663,12.163866
4e09f5d2,-29.418507,11.948955
68e863e0,-29.298649,11.879639
69dd2c98,-29.303165,11.808425
52e41e66,-28.669664,13.399451
3db394f8,-8.968716,10.299316
1d07b03b,-8.848778,10.245385
3aa4fa33,-8.878775,10.222395
35c0cf1,-8.862647,10.319404
4cc83a2e,-8.824016,10.288605
5448289b,-8.864928,10.298794
241be95,-8.903246,10.271717
71b4f868,-8.917167,10.276415
7c7bc209,-8.943578,10.222359
4d9c9bed,-8.941293,10.156702
e668546,-0.73330635,5.693635
7779f715,-0.726299,5.6385117
6acc59d8,-2.1290746,5.1030984
75b02c51,-0.691161,5.5780115
39f2abc7,-8.922722,10.230118
20e0476,-8.912614,10.1551485
451c6040,-8.808882,10.134595
6e9f2474,-8.997226,10.20599
749726f0,-8.932962,10.281133
5b8d5bd,-8.943765,10.192911
180a46ad,-8.890724,10.237877
21c368d0,-8.903744,10.295474
6ae6a957,-8.972726,10.245136
5677068d,-0.6916517,5.639635
14ceb4d3,-8.988479,10.143965
17341682,-5.52111,10.78992
14d11cca,-29.481256,12.676443
1012f1ef,-29.454233,11.845916
2986071f,-11.077486,10.436941
6ba4c0b7,-29.476902,11.900741
70261b49,-10.898347,10.670934
61d26934,-30.11784,13.090668
7a62851a,-10.955112,10.686651
55a184ae,-29.5552,11.856061
6c06c9f7,-10.877641,10.487512
3ed6cca4,-29.461557,11.793336
2aa48bf1,-2.2406034,5.588071
2f9cab75,-29.412865,12.25966
2faac96e,-1.9776106,7.6278634
56b00f95,-1.8302828,7.5900483
4866311e,-1.8145334,7.6421385
2998ccbb,-1.959641,7.607031
246d18ec,-1.7556099,7.6875296
1cab64b0,-1.9961679,7.6374316
6200d65c,-1.9738258,7.4382644
69a122ee,-2.0483222,7.519832
7fbd5c1f,-1.8991287,7.758365
41386373,-1.9271381,7.782107
23c110d0,-2.178714,7.439618
65c29fb7,-1.7081778,7.368076
48c4982f,-1.7961515,7.7364693
6fba13a1,-1.8799328,7.3412085
15b72cc,-2.0532284,7.501313
5a176cc2,-2.1340678,7.397065
2f54fd0e,-2.039587,7.565875
3b8ae0b8,-1.9995888,7.660892
153fd7fa,-1.8789483,7.680267
59d7c35a,-1.6921704,7.5405073
5cf0f3bc,-1.8321562,7.4708033
60d7da6f,-1.7853539,7.7732954
7f8e001a,-2.0256896,7.511284
549a63c0,-1.8119814,7.5394335
2b6dd6b6,-2.015511,7.5036902
383d2e20,-1.799698,7.419728
590570b9,-2.0530524,7.670464
73e6ced1,-2.0346885,7.4049506
4d3a1daf,-2.0570478,5.643595
1a668c94,-2.0334184,7.5793905
6e7d5cae,-2.1026776,5.6425366
6e38bd96,-29.504114,11.658258
bd084b1,-8.500821,11.790085
44ab91df,-3.8374796,9.451109
9ac1934,-2.1178632,6.257781
41a744e9,-28.847815,13.5317745
7c6b3c51,-8.555558,11.599389
13e8342c,-8.620752,11.752897
7e7e388c,-8.488865,11.7215185
3c96b10c,-8.244365,11.822259
3e6aaad,-8.401132,11.609143
f42b52b,-8.320498,11.736517
2b466073,-8.3193655,11.647936
46211f3b,-8.35222,11.828896
7d6c1519,-8.560588,11.84168
4912c3b6,-8.400516,11.662913
5946bc0d,-8.554524,11.710908
bd10f46,-8.324387,11.626177
60fe6c2b,-8.1942215,11.6721325
3ac431a3,-28.352095,12.822456
6b660d70,-8.273118,11.882368
2f2fccc8,-8.4092245,11.76384
1d72de97,-8.349358,11.712314
2bae72a8,-8.480304,11.699205
2bda50ed,-8.4401245,11.767183
40e102fd,-8.45912,11.877578
159371c5,-8.579636,11.561224
46727dc8,-8.296925,11.254344
8010e03,-8.361552,11.7832985
200911a9,-8.60448,11.8909235
74a1e946,-8.591648,11.709355
69f55ece,-2.0162392,7.7848134
6b72a4ab,-8.549964,11.659196
1eec18e8,-1.9551035,7.4774904
6eb0a8fb,-2.1662223,7.8213205
3df7b656,-1.7978407,7.894718
1c33a983,-2.0271719,7.4774055
1b07acce,-2.229397,7.7038655
2af6aaab,-1.980353,7.5190287
4b27b01a,-2.055786,7.6196766
19ad7e39,-1.9584389,7.7276907
981b547,-2.072488,7.582603
2ce08ab2,-1.8499336,7.7415667
6ddbe024,-1.8499128,7.7168064
45525b04,-1.923347,7.6313834
7a5b82e3,-2.2030327,7.7009435
2eec32eb,-1.9305887,7.4970403
7fb60fed,-1.9897237,7.638395
5b2ee718,-1.7641581,7.811668
5fe76e9d,-1.9455782,7.6750445
43ce460b,-1.9216588,7.4613037
6a43eb37,-2.0553305,7.5767713
6ea1ac1f,-1.8953948,7.480118
278e62b3,-1.900554,7.6644077
2d5cc6ef,-1.844297,7.7961125
33c61356,-1.8281279,7.4298797
3fb5f51f,-1.8178529,7.541536
3f4aa9da,-1.8989472,7.602546
596947b6,-1.9096707,7.5677757
6f2ad128,-2.2062933,7.3414044
7286199e,-2.0009625,7.634005
5805136,-1.9974419,7.713046
79cb7cb5,-2.0731473,7.562575
68a559a0,-1.9007348,7.4904737
1e925838,-2.1107907,7.522135
6d3aa370,-2.1655695,7.585879
7da891d5,-1.7928481,7.744804
4aee824d,-2.11217,7.7630873
20e5e93f,-2.1100934,7.567152
ba6b4e,-2.0758567,5.6321473
36e8ab27,-2.1115534,5.7644997
4e410acd,-8.492241,11.815142
7d951e59,-3.7768912,9.267146
613d666a,-3.6718917,9.370873
54bd4c42,-3.8085663,9.436959
13597841,-3.6424704,9.32526
2ce5cddf,-3.7337492,9.350497
4b7d2fe7,-3.7052326,9.344667
42472045,-3.6534317,9.430067
467d2e63,-4.6267495,10.039649
2627f13c,-3.7213933,9.259659
223d398,-3.8984425,9.405977
61e4b6b0,-3.671113,9.354677
2cdb85cb,-3.755624,9.317015
113000e0,-3.6451063,9.27295
545a0fd1,-3.7613335,9.3090515
3930cdcb,-3.7994971,9.283834
10cde858,-3.6373773,9.404214
52634c32,-3.6865177,9.308644
613c9de2,-3.7009056,9.372193
36a1304d,-3.7257,9.390703
3e1b0c1,-3.664375,9.352736
48f8f9c3,-11.030115,10.629242
54a649ee,-29.528385,11.916876
2c0e146,-29.07925,11.778745
6e697c1c,-8.323866,11.890296
367b610c,-8.376539,11.57819
4090a676,-8.571101,11.913299
29883815,-8.471757,11.717512
1ce70594,-8.409736,11.738124
488b36a3,-8.344586,11.792635
7f753d85,-8.32923,11.632216
27b73a20,-8.5295925,11.842854
16b5b7ca,-28.913046,12.752401
787fb04e,-29.00208,13.19446
5e19ed01,-8.376858,11.811521
2f3c4e9a,-8.51632,11.759009
5ac54e0,-8.40214,11.588217
6c9a2a2f,-2.1001139,7.5491147
45cf6edf,-5.655718,11.008705
2c6a394f,-8.367396,11.717971
4e17b35a,-8.390563,11.702454
143a955,-2.2064915,7.6016426
59a11c40,-5.737012,10.763559
15212308,-8.420334,11.774626
2e81f49f,-2.0766299,7.632422
760e373e,-1.7258418,7.6897945
158883f3,-6.470728,8.198966
7f6dd156,-6.6091676,7.982223
1b8abb2d,-5.0117164,5.7823105
69fb956b,-4.881032,5.6758595
7ea744d1,-4.9535494,5.7360454
3ed75b16,-4.901497,5.6470027
386ee12e,-6.5371156,7.941728
75a9146,-6.3782325,8.016898
13beca4f,-6.46107,8.0643
3c9b3bbf,-6.4566045,8.030196
596b5db6,-6.4564385,8.16944
5480c593,-6.6461673,7.7733374
2ebff96c,-6.4774714,8.004924
449e3337,-6.462798,7.8770175
1ff418ac,-6.3547926,8.070321
57f5ddfa,-6.4649963,7.916045
529bd1f7,-6.6230326,7.7571588
77c2e319,-6.298113,7.850789
47553df,-6.33877,7.79925
27fdc499,-6.3262305,8.044136
26960e1,-6.3873034,8.061297
582cd6e3,-6.3543854,7.821384
6da90790,-6.4234324,7.879579
41acf4c4,-6.6704125,7.870527
487b7852,-6.564496,7.863241
3ae05e7d,-6.35839,7.7978644
708ecf4d,-6.4616027,7.906123
5aecde7b,-6.5096006,7.7803087
3c2f2b77,-6.6646028,7.857142
421422a2,-6.504222,7.97744
4177105,-6.502434,8.015051
312c458e,-6.6783476,8.129808
7b8c90b2,-6.55254,8.074657
