strain,mds1,mds2,mds3,mds4,mds5,mds6,mds7,mds8,mds9,mds10,variant_seq
7d10f962|1.3855,7.207696325550166,-4.064646270655087,-1.2947929060432204,3.7671312743579546,3.6208150239037145,3.743249647123,2.3689566643109385,-8.584535341485184e-05,0.0098866491848404,-3.2951326290213463,19
209394f1|2.0859,7.712853614199311,-5.482225377985429,-1.466804630519288,3.526085338105039,3.766787498692616,4.007644966517461,2.8578442469713177,0.5296392511623609,-0.845017679109602,-3.1949651934521324,19
4d5212c4|2.1887,7.817067814345077,-5.049939115980351,-2.3203316976889017,4.342425350457552,3.947529324782377,3.163254542958569,2.7777621868217635,-0.3634149714158741,-0.3516195313705272,-3.0541697715655403,19
cc0ab86|2.2975,7.523320558666441,-5.0868890164465,-1.751740166832047,3.617333154611409,4.154448473829893,3.710936176502318,3.4589466484955045,0.6804416340644788,-0.0570829436785111,-3.381427081052035,19
5705c2f3|2.3303,7.864677802058204,-4.721542604778702,-0.8207929496981826,3.0727056870897407,4.386405835509145,4.041966703349083,3.3935050145070456,0.3332746113391705,-0.1849137712371067,-3.445066627718484,19
2ae9184f|2.4599,7.707646942716117,-5.154576396854497,-1.4445305690002566,3.466387643087372,3.4907004862859297,4.08538121730899,3.5867478046191263,0.5430813534352078,-0.1616070924011809,-3.345737770658813,19
34db32e6|2.477,7.734423513687424,-5.214171423616257,-2.1291298667030367,3.255127741320479,4.291911534462645,4.060444769680432,2.989992435556436,-0.0928926613538076,-0.0406184574607405,-2.772217495358019,19
6b0c0066|2.4926,7.269306134776741,-4.909274222254841,-2.296937490331762,4.22379886641625,3.918658240099628,3.7150915114591694,2.944442551142058,0.9215810670751396,0.1140998404167528,-3.83124376899376,19
e8613c6|2.4955,7.499299211809308,-4.597122332894172,-1.7604157112602083,3.8861842674625087,4.265236892994957,3.935284869364929,2.5990452965686086,0.5681613463548297,-1.1634154807667096,-3.932572454450069,19
50b12a0b|2.5029,7.687414341463873,-4.846666285876163,-1.7338934249019502,3.7729777755290215,4.3927620421280045,3.308106396197698,3.5250021051726703,0.2269381971892625,0.6130981164865873,-3.2575582205063114,2
43c66c8d|2.5038,8.094233542159856,-4.328589137614872,-2.000441091375367,3.470716336580616,3.4530152398751635,4.474145565453008,3.223144651903989,-0.9686102594465912,-0.1928011386721757,-3.12010717255199,19
6f9f059f|2.5159,7.805183571936131,-4.334529019608188,-0.8403546982299488,4.246964019366278,4.062122477595163,3.5120518556747347,2.473242434954362,0.4060986848902235,-1.1234843314189022,-4.294917529150959,19
73751bd7|2.5222,7.458889733232706,-5.102585596104209,-1.4489584520050935,3.514144236021676,3.999399593807465,4.063916496277541,3.218935387118041,1.0440332830835692,0.444000252245833,-3.630854891031779,2
4588971c|2.5236,7.858551801026666,-4.004316463202159,-0.7853829584027326,3.2329287341042914,4.748842849536583,4.088987925210398,3.031707914118062,0.1383822788016253,-0.3178320331384969,-3.948836009042793,19
14a34d88|2.528,7.546111033651602,-4.734021481309403,-1.932274044619781,3.760839429324126,3.730671499129781,3.9023095178248166,3.737956063280981,0.4816904495083532,0.5527981697758886,-3.534792513351421,2
5451aebf|2.5556,7.754993730091509,-5.10386913250177,-1.0712840343642025,3.540806967110938,4.744574343296419,3.486989051880049,2.593471930103355,0.467781564060967,-0.7460883219733591,-3.406257331013378,19
541a3e6|2.5794,7.433558474454877,-4.941331291935575,-2.6517464939698665,4.147566577992263,3.1165905318419247,4.494845038976067,2.4659765010027224,0.3539241629219664,-0.232610024221204,-3.639284135682213,19
5d7c8c94|2.5844,7.683974238131077,-4.265352271656983,-1.1520883064706893,3.780579039398956,4.456580242394554,3.856814541072112,2.75520282496052,0.3136161378147727,-1.276411262021529,-3.9924966009654894,19
6bf7dbb|2.5888,7.773316786046609,-4.8148949407337245,-2.087957822416989,3.569938746335818,3.483014228959736,4.168349617516869,3.6407905889151375,-0.125608420357858,-0.2373956716764022,-3.153492519458398,19
5bdad49e|2.6008,7.597856336000302,-4.922222225079479,-1.513594813654319,3.5103333106277708,4.13752186251908,3.7749386276224617,3.6342247565605983,0.6203579005978926,0.4306352824893809,-3.424430436842607,2
7416c702|2.6035,7.418473183264182,-4.669478977447957,-1.8500824047747388,3.662703838998041,4.040766946362992,3.9953980009224086,3.5492773439829834,0.7821464293254058,0.1899686258591561,-3.748431345739633,2
3bed1adf|2.6226,7.499520175182126,-4.494619026826176,-1.512299236827582,3.9244732758896728,3.607210460067373,4.375782648829988,2.66681432744561,0.7791793532358312,-1.0296640579845422,-4.251848079762872,19
1d96a857|2.6238,7.345948189936592,-4.948730877554505,-2.4635051874396185,3.6366673258145568,3.9634535296411215,4.329380875106169,2.9359089257481923,0.5917641208325795,-0.270709635431672,-3.485900322189448,19
6aaccd18|2.6273,7.536211087531894,-5.216159414360956,-1.5770665155398378,4.2023340705956285,3.9370726195959818,3.429215739894764,2.662509908424394,0.8234424509207523,-0.8192704719639828,-3.7108953590333145,19
6c066a91|2.635,7.762310796930286,-4.608209427369937,-1.6794158446711438,3.423048118066124,4.002097223507294,4.506129911546743,2.5124407448428023,-0.0138795645810712,-1.3561328365140446,-3.576821039247865,19
4ba6f27e|2.6466,8.016218293554116,-4.376450776501722,-0.4400009037598958,3.1962955872929077,4.11502742837389,4.268401044699144,3.0090526134558493,0.1538718918073346,-0.724972133576792,-3.8136082809491,19
2ae95a9b|2.6475,7.949322826307179,-5.039907882701896,-1.05391840241313,3.514944838314903,4.686914977137779,3.444209935946491,2.617838586813334,-0.1534695533374789,-0.8738304549158912,-3.157417399540917,19
588c245d|2.6506,7.661649083662139,-4.905579828873568,-2.0987348027453887,4.034643206632422,3.700621679920413,3.5159316196355084,3.578599359165637,0.1733929891565596,-0.2350750748195922,-3.32803115533153,19
3c19c281|2.6659,7.936214552966536,-4.6426043502899095,-1.694587195432462,3.273670221036956,4.1498004502795975,4.097097160979783,3.3140271840682054,-0.4016507546632918,-0.7693884165229804,-3.0902859551548065,19
33e28edd|2.6689,7.484628442633904,-4.736997627050068,-1.469661777603216,4.417573924825766,3.935388244405861,3.248268583009023,3.086408819270761,0.929771482026172,-0.1508991688564976,-4.100403043111546,19
750c6dd|2.6735,7.654371457182007,-4.918806933319788,-1.892976213593305,3.479548795419394,3.260992102126566,4.531728371200412,3.462063306719576,0.3165111515704541,-0.327576423245324,-3.400270169011317,19
600adc41|2.6905,7.588175482647544,-4.934115440311895,-1.424138950361201,3.8036379912059113,3.750901265423771,3.779064092614664,3.463894862965744,0.7630143238555829,-0.5707662753523293,-3.709668506212637,19
4bdc8b6b|2.6943,7.880750446606633,-5.156973369528047,-2.1612949843875766,3.9905434947678873,3.6575285685721832,3.61700532785736,2.8904836777002223,-0.3624327413796845,-0.8061144242527641,-2.970512930722587,19
88c56ad|2.6983,7.777073119235349,-4.878578946967362,-1.886499707901673,4.03541097764378,3.8936372475625767,3.310070334510189,3.5290174219132835,0.0084300534581353,-0.4324634934913209,-3.27490858520611,19
ed55e5|2.7117,6.695223494241575,-3.513629889841252,-1.9032742830740896,4.144239132247358,3.4845022197817457,3.807225228132713,2.9889121177706683,0.7611477608628415,-0.0888633449296377,-3.7442242053911583,19
35cc8611|2.719,7.584953504917843,-4.993705085937562,-1.0163494270488929,4.305145808339908,3.747301326416266,3.320308987575935,2.9774671423008368,1.0569785198161632,-0.1088848662986994,-4.055374962828552,19
538edd34|2.7266,7.920948586228295,-4.67864046798114,-0.9926773383340958,3.3074131236822293,4.298783943671263,3.842159177264333,3.357059373495473,0.0882986988514719,-0.8066047132867085,-3.4141461782405056,19
2db47de9|2.7444,7.745275730645133,-4.866196755718284,-1.2741082064008085,3.957492901881032,4.316691665993325,3.217360244589095,3.148490340108128,0.4102574441667712,-0.7889831934151015,-3.59301952849971,19
561e65a7|2.7471,7.716087851294607,-4.501650144533199,-1.125115519522651,3.905037402601148,4.077698510381544,3.4152317157512844,3.657926129897348,0.5315183841982417,-0.1891985754336578,-3.871701136002817,19
49c78a0e|2.7652,7.871204040229095,-4.3424021802332975,-1.701678907825424,3.57766676948491,3.7235210375583176,3.974537887271225,3.9188810940141785,-0.2233014880379843,0.0297804545064708,-3.4159695092868594,19
41f17c30|2.7717,7.857969013024521,-4.92994500569312,-1.795540987499622,3.4033450975136104,4.756668324398247,3.573182983002145,2.9464965655434714,-0.2943126172451526,-0.3956944527802402,-2.9119444988435053,19
4a7f75cb|2.7722,7.374151517478829,-4.913449772089362,-1.87976334468324,4.125097999926862,3.795358250153162,3.6879481194240697,3.194738211666494,0.9606112522946956,0.7876511004574784,-3.8257366075570935,2
7ab78fe6|2.7888,7.684390610202487,-4.002563520102634,-2.2699867595182224,4.4836311604453,4.179219475648366,3.2458287815309554,3.1606614478699395,-0.2801022898519513,0.5039479174011217,-3.819020350831073,2
598bab2e|2.7935,7.70559649737868,-5.037770880257916,-0.9988146775608928,3.4345540811125472,3.8989825544048062,4.09782703545821,3.065005682036707,0.7270831011917378,-0.8615367408345994,-3.6397462206988855,19
74e02eb8|2.8087,7.681037252415906,-4.39738441933677,-2.000420666490207,3.527551152497469,4.288447125711156,4.1603632622207805,3.005638812871404,-0.0512438488966157,-1.031198924006811,-3.532932791081344,19
72e6c75b|2.8207,7.533361803383456,-4.968888504590055,-1.6267919148769048,3.7132896917579457,4.500360384897216,3.567381943982062,3.02959724020456,0.6691502932535557,-0.6352753273266655,-3.549667190377983,19
14c69dcc|2.8571,7.921000281599706,-4.8843485021382,-1.286153158124193,3.1567508712036894,4.100139723953216,4.015331789632795,3.555310872652027,-0.0261719588727844,-0.3660325871477232,-3.094836799377244,19
37cbc092|2.9003,8.063755858334634,-4.645899685155367,-1.3156411753286383,3.5306469829523603,4.266964002437141,3.4645573122545974,3.5357553925199485,-0.4372559114550439,-0.4013199821925508,-3.0980411423433165,19
4be2c018|2.9053,7.6758807542066,-5.355929095008278,-0.991924936753678,3.3494180541455854,4.042733372140609,3.94466518395448,3.0947229258807387,0.8869092993479845,0.1330513543849959,-3.3999054205974084,19
4ccf63a3|2.9113,7.611564055655902,-4.967897288908205,-1.6735023289868138,3.275229948708082,4.5113250230003175,3.9363378889172433,3.233889908929798,0.4225533405468434,-0.4243009428804667,-3.265376334509116,19
8a59c7a|2.9254,7.944918255274344,-4.494977588155036,-1.6419091091951543,3.255092214144564,4.2199706006021005,4.37380107363874,2.717422532585964,-0.4732306235372216,-1.148761905184556,-3.294779175820639,19
5827037|2.9506,7.608653689882143,-4.601911983484594,-2.4003649139126693,4.453456633622203,4.211099283986167,3.09224009643197,3.0224513446528003,-0.0567099282609993,-0.0061838281592593,-3.506605001378115,19
239f717f|2.953,7.768632086047629,-4.316084919244857,-1.9958179487337344,3.3629603730522675,4.1200722471951154,4.250107011224833,3.491072800925892,-0.2614832540447419,-0.5034823559895232,-3.377295688723612,19
64de76c7|2.9962,7.61183743542016,-4.163274576527089,-2.2893377048861825,3.809473067053316,4.080918348109673,4.165573457913556,3.0355923032454952,-0.1056335175374535,-0.885419857181744,-3.748490815742004,19
74eb02b8|3.032,7.410122175315507,-4.931241847182973,-2.623051839345861,3.7554998613842914,3.603470911622426,4.299079823775791,3.1196171437933526,0.3675213565058483,0.4190386113010413,-3.3538236253423825,2
74fdba53|3.1127,7.676959168892488,-5.10090038729521,-2.561449696158653,3.777297024895221,3.998064158730616,3.757395321692154,3.088007525412577,-0.2117123353685975,0.127000060908209,-2.8713570306111924,2
46e5d905|3.1318,7.128301200796043,-3.286529486540437,-1.2847138883496354,3.594604276547308,3.699203711292904,3.811352651496533,3.267959719804711,-0.2833631674444399,-0.5029149759667587,-3.485031100698202,19
136858b2|3.3401,7.833298124331781,-4.086814940680783,-2.338565996762341,3.913973614820175,3.751897361302328,3.942462915699568,3.523519120468776,-0.6367022824745759,-0.0277499165655021,-3.453301965898519,19
5451f1da|2.5548,7.604978561813759,-5.743717358979463,-2.15331040894486,4.853662139045942,5.167795736558943,2.7137343961121783,2.7524096226383703,1.295586114481933,-1.014252010016585,-4.438827476768884,19
6630f713|2.6516,7.687544191480529,-4.324686130095508,-1.7484648331313155,3.888832722678385,4.6228916191142,3.275666873131005,3.4873174157188918,0.0714026565180758,0.5702754636495784,-3.570844710674903,2
197364|3.7798,6.21394600536022,-3.888439836331401,-1.116862139386258,3.397242769518308,3.3074339351753768,3.3962407048170933,2.082320354145892,-0.2255283443055173,0.0696236976686825,-3.094712429774185,18
15cd5508|4.5514,5.248768097016712,-3.6078342025845034,-0.7467088655409125,2.9904621666108864,2.772157694500488,3.155942194616295,2.0192214496057166,-0.5639010128858802,0.0685448850768788,-2.873617080755817,18
1770148f|1.5451,9.263403650111764,-4.592660271735742,-1.0103541466839656,4.907638097761337,4.065813608645757,3.8110958654725193,1.9334531048897192,-0.2172519581620924,0.0444870823326891,-4.010171572967638,2
6a79e4f7|1.7491,9.237068397070937,-6.153221379106145,-2.3302497845414685,5.142193899006738,2.833100766388149,5.002423289800293,2.3977067613855065,0.8479423037708538,1.2548806376926578,-4.287180906124263,2
7c89cf46|2.7562,8.234549715863844,-4.606602608234024,-0.4317915258107275,3.053759923542755,4.523821358543202,4.019175880637014,2.666763046147841,-0.3650432518331489,-0.4164741805230304,-3.2965735862690586,19
7219a5c8|2.4683,7.625899831343764,-4.6957659379178,-0.9824050534375894,3.294166851297672,4.659459709275124,3.851165812156871,3.2044945929290365,0.7216879310272444,0.1714309620106643,-3.724312757297513,2
14e0fee|3.0987,6.025324506307394,-4.8846309612318,-1.93381538392636,4.456442653084451,5.1000748855865,4.62735971270926,4.6948568883231,-0.8859861183797753,0.3515580785948575,-3.932347976972346,2
3638ea4b|3.1321,8.868189513644944,-5.576433539366547,-0.096233848818315,2.863654715386476,5.316166235718795,3.987042763706759,2.44122591974086,-0.7220449850731527,-1.7985641466711764,-3.3505796689876792,19
c02a6a2|3.4326,8.540308956685552,-5.25194899132758,0.6707462800948804,4.036942602651877,4.254377572563008,3.317216483026038,3.4041007345040453,0.8388217960277323,-1.202799900992163,-4.769843331566523,19
3cfcd|3.6062,8.85940668510605,-6.739008201568432,-0.3468856218785682,3.12734048660543,3.969589776415461,3.5516078677525167,3.787253933251152,-0.282450599960802,-0.1154865445773836,-2.6387950794701696,19
78964f32|3.6318,8.161654113731133,-6.838470373400076,-2.94218522540802,5.0327503822218,3.1697830517597683,3.179788027496377,2.469070128687237,-0.2068747921229112,-0.7369713048240383,-3.073422299943365,19
2ab46721|3.6648,8.401247770632635,-6.095409191568764,-0.2876500247559318,3.3635053118868727,5.635996980205506,2.8796907286489497,3.3599353461528687,0.4826492393917431,-0.6830694973054645,-3.461237864951901,19
5c997b75|2.6289,7.631250250998523,-4.978351341268879,-1.7529265009836856,3.739424139313724,3.4230016539951804,4.050203875536138,3.520691696823315,0.4816992686435495,-0.5983910973294564,-3.502552204339413,19
6112eee1|3.177,7.8445667028973585,-6.110652516042236,-1.3081870621544047,4.396439314620515,5.357109059123831,2.374952202397766,3.346221912708577,1.2742022222530938,0.2394783928397927,-3.9990393657185006,2
1418e5cf|0.9188,9.32010331388679,-3.943678327318436,-1.139343860929734,4.675507046233306,3.9997580908134887,4.349619162464605,2.0654542236370155,-0.680220249180738,0.181402642719182,-4.180047799637545,2
12522ef4|2.5913,7.383115101192188,-4.556486927802941,-1.775495748876604,4.558984372305637,4.379806938954616,3.748459102485025,0.9543702892199608,0.4953582756911112,1.0503139542565312,-4.361490300130981,2
6b28ca45|1.0872,7.337943729144964,-3.8042524260648825,-1.1193003296516997,3.935816523226218,3.4405595358920604,3.907883377027752,1.7218010337189893,-0.3621943974767861,0.3838714518640971,-3.5229201359401228,18
1a0bce3|1.8661,8.089830646187895,-3.6940220911908206,-1.1755907040034168,3.701014441264724,3.955244206226729,4.902419018426062,0.943480256068259,-1.0942392657430522,0.8695225954103096,-4.107765531888104,2
2e380569|1.9028,7.842127851603147,-3.26455808214335,-1.6307909143560373,4.0376919904310125,3.568638762410956,4.636625291520624,2.368031576615512,-0.7253456130148637,1.4423037430437855,-4.425764215353092,2
6c0532fb|2.0439,8.340533013539439,-4.521109465037539,-0.1783733482224006,3.778979656757364,2.768247577190317,4.625374480393456,1.8290934114897992,-0.5333110996100225,1.1272515778262435,-3.945335459744877,2
195acbda|2.0981,7.979285023286787,-3.8526582489420136,-1.5382119745750749,4.202962310582942,3.0672142459665768,5.043961566268498,0.8572350059995989,-0.9423152763095924,0.4567524068344384,-4.278322837159189,2
6b17def0|2.1738,8.137331980824921,-4.21757150875103,0.0649745842927977,3.6268501643206377,3.0429857077143385,4.831260938425032,1.964458352880148,-0.0025698674894372,0.4373450045364904,-4.438604537651619,2
